,0,1,2,3,4,5,Team1,Team2,Team3,Team4,Team5,keep,team1_team2_count
41,17.0,93782-55515:Greg Joseph,93782-63907:Josh Oliver,93782-69531:Jalen Hurts,93782-72776:Alexander Mattison,93782-85671:Justin Jefferson,MIN,MIN,PHI,MIN,MIN,Yes,1:4
42,18.0,93782-12540:Minnesota Vikings,93782-63855:K.J. Osborn,93782-69531:Jalen Hurts,93782-72776:Alexander Mattison,93782-85671:Justin Jefferson,MIN,MIN,PHI,MIN,MIN,Yes,1:4
43,17.0,93782-43433:Boston Scott,93782-63855:K.J. Osborn,93782-69531:Jalen Hurts,93782-72776:Alexander Mattison,93782-85671:Justin Jefferson,PHI,MIN,PHI,MIN,MIN,Yes,2:3
45,18.0,93782-22038:Kirk Cousins,93782-43433:Boston Scott,93782-71706:T.J. Hockenson,93782-72776:Alexander Mattison,93782-85671:Justin Jefferson,MIN,PHI,MIN,MIN,MIN,Yes,1:4
47,18.0,93782-12545:Philadelphia Eagles,93782-129210:Jordan Addison,93782-71706:T.J. Hockenson,93782-72776:Alexander Mattison,93782-85671:Justin Jefferson,PHI,MIN,MIN,MIN,MIN,Yes,1:4
49,20.0,93782-22038:Kirk Cousins,93782-41235:Jake Elliott,93782-63855:K.J. Osborn,93782-72776:Alexander Mattison,93782-85671:Justin Jefferson,MIN,PHI,MIN,MIN,MIN,Yes,1:4
51,19.0,93782-12545:Philadelphia Eagles,93782-22038:Kirk Cousins,93782-63855:K.J. Osborn,93782-72776:Alexander Mattison,93782-85671:Justin Jefferson,PHI,MIN,MIN,MIN,MIN,Yes,1:4
54,18.0,93782-22038:Kirk Cousins,93782-41235:Jake Elliott,93782-63907:Josh Oliver,93782-72776:Alexander Mattison,93782-85671:Justin Jefferson,MIN,PHI,MIN,MIN,MIN,Yes,1:4
55,17.0,93782-12545:Philadelphia Eagles,93782-22038:Kirk Cousins,93782-63907:Josh Oliver,93782-72776:Alexander Mattison,93782-85671:Justin Jefferson,PHI,MIN,MIN,MIN,MIN,Yes,1:4
57,17.0,93782-22038:Kirk Cousins,93782-43433:Boston Scott,93782-55515:Greg Joseph,93782-72776:Alexander Mattison,93782-85671:Justin Jefferson,MIN,PHI,MIN,MIN,MIN,Yes,1:4
58,20.0,93782-22038:Kirk Cousins,93782-41235:Jake Elliott,93782-55515:Greg Joseph,93782-72776:Alexander Mattison,93782-85671:Justin Jefferson,MIN,PHI,MIN,MIN,MIN,Yes,1:4
60,18.0,93782-22038:Kirk Cousins,93782-41235:Jake Elliott,93782-43433:Boston Scott,93782-72776:Alexander Mattison,93782-85671:Justin Jefferson,MIN,PHI,PHI,MIN,MIN,Yes,2:3
61,16.0,93782-12540:Minnesota Vikings,93782-22038:Kirk Cousins,93782-43433:Boston Scott,93782-72776:Alexander Mattison,93782-85671:Justin Jefferson,MIN,MIN,PHI,MIN,MIN,Yes,1:4
62,17.0,93782-12545:Philadelphia Eagles,93782-22038:Kirk Cousins,93782-43433:Boston Scott,93782-72776:Alexander Mattison,93782-85671:Justin Jefferson,PHI,MIN,PHI,MIN,MIN,Yes,2:3
63,19.0,93782-12540:Minnesota Vikings,93782-22038:Kirk Cousins,93782-41235:Jake Elliott,93782-72776:Alexander Mattison,93782-85671:Justin Jefferson,MIN,MIN,PHI,MIN,MIN,Yes,1:4
64,18.0,93782-12540:Minnesota Vikings,93782-12545:Philadelphia Eagles,93782-22038:Kirk Cousins,93782-72776:Alexander Mattison,93782-85671:Justin Jefferson,MIN,PHI,MIN,MIN,MIN,Yes,1:4
65,15.0,93782-12545:Philadelphia Eagles,93782-63907:Josh Oliver,93782-69531:Jalen Hurts,93782-73687:Quez Watkins,93782-85671:Justin Jefferson,PHI,MIN,PHI,PHI,MIN,Yes,3:2
66,15.0,93782-129210:Jordan Addison,93782-63907:Josh Oliver,93782-69531:Jalen Hurts,93782-73687:Quez Watkins,93782-85671:Justin Jefferson,MIN,MIN,PHI,PHI,MIN,Yes,2:3
67,16.0,93782-41235:Jake Elliott,93782-43433:Boston Scott,93782-69531:Jalen Hurts,93782-73687:Quez Watkins,93782-85671:Justin Jefferson,PHI,PHI,PHI,PHI,MIN,Yes,4:1
68,15.0,93782-12545:Philadelphia Eagles,93782-43433:Boston Scott,93782-69531:Jalen Hurts,93782-73687:Quez Watkins,93782-85671:Justin Jefferson,PHI,PHI,PHI,PHI,MIN,Yes,4:1
69,15.0,93782-129210:Jordan Addison,93782-43433:Boston Scott,93782-69531:Jalen Hurts,93782-73687:Quez Watkins,93782-85671:Justin Jefferson,MIN,PHI,PHI,PHI,MIN,Yes,3:2
70,18.0,93782-41235:Jake Elliott,93782-63855:K.J. Osborn,93782-69531:Jalen Hurts,93782-73687:Quez Watkins,93782-85671:Justin Jefferson,PHI,MIN,PHI,PHI,MIN,Yes,3:2
71,17.0,93782-12545:Philadelphia Eagles,93782-63855:K.J. Osborn,93782-69531:Jalen Hurts,93782-73687:Quez Watkins,93782-85671:Justin Jefferson,PHI,MIN,PHI,PHI,MIN,Yes,3:2
72,17.0,93782-129210:Jordan Addison,93782-63855:K.J. Osborn,93782-69531:Jalen Hurts,93782-73687:Quez Watkins,93782-85671:Justin Jefferson,MIN,MIN,PHI,PHI,MIN,Yes,2:3
73,16.0,93782-12540:Minnesota Vikings,93782-55515:Greg Joseph,93782-69531:Jalen Hurts,93782-73687:Quez Watkins,93782-85671:Justin Jefferson,MIN,MIN,PHI,PHI,MIN,Yes,2:3
74,18.0,93782-41235:Jake Elliott,93782-55515:Greg Joseph,93782-69531:Jalen Hurts,93782-73687:Quez Watkins,93782-85671:Justin Jefferson,PHI,MIN,PHI,PHI,MIN,Yes,3:2
75,15.0,93782-43433:Boston Scott,93782-55515:Greg Joseph,93782-69531:Jalen Hurts,93782-73687:Quez Watkins,93782-85671:Justin Jefferson,PHI,MIN,PHI,PHI,MIN,Yes,3:2
76,17.0,93782-12545:Philadelphia Eagles,93782-55515:Greg Joseph,93782-69531:Jalen Hurts,93782-73687:Quez Watkins,93782-85671:Justin Jefferson,PHI,MIN,PHI,PHI,MIN,Yes,3:2
