,0,1,2,3,4,5,Team1,Team2,Team3,Team4,Team5,keep,team1_team2_count
44,19.0,93784-12535:Indianapolis Colts,93784-129315:Anthony Richardson,93784-55042:Dalton Schultz,93784-69213:Michael Pittman Jr.,Ka'imi Fairbairn,IND,IND,HOU,IND,HOU,Yes,2:3
45,19.0,93784-12535:Indianapolis Colts,93784-129305:Josh Downs,93784-129315:Anthony Richardson,93784-69213:Michael Pittman Jr.,Ka'imi Fairbairn,IND,IND,IND,IND,HOU,Yes,1:4
46,19.0,93784-12535:Indianapolis Colts,93784-129291:Tank Dell,93784-129315:Anthony Richardson,93784-69213:Michael Pittman Jr.,Ka'imi Fairbairn,IND,HOU,IND,IND,HOU,Yes,2:3
47,21.0,93784-12535:Indianapolis Colts,93784-12556:Houston Texans,93784-129315:Anthony Richardson,93784-69213:Michael Pittman Jr.,Ka'imi Fairbairn,IND,HOU,IND,IND,HOU,Yes,2:3
48,17.0,93784-129315:Anthony Richardson,93784-129471:C.J. Stroud,93784-58041:Mike Boone,93784-91419:Nico Collins,Ka'imi Fairbairn,IND,HOU,HOU,HOU,HOU,Yes,4:1
50,19.0,93784-12535:Indianapolis Colts,93784-129471:C.J. Stroud,93784-86055:Dameon Pierce,93784-91419:Nico Collins,Ka'imi Fairbairn,IND,HOU,HOU,HOU,HOU,Yes,4:1
51,17.0,93784-129305:Josh Downs,93784-129471:C.J. Stroud,93784-86055:Dameon Pierce,93784-91419:Nico Collins,Ka'imi Fairbairn,IND,HOU,HOU,HOU,HOU,Yes,4:1
52,19.0,93784-12556:Houston Texans,93784-69213:Michael Pittman Jr.,93784-86055:Dameon Pierce,93784-91419:Nico Collins,Ka'imi Fairbairn,HOU,IND,HOU,HOU,HOU,Yes,4:1
53,19.0,93784-12535:Indianapolis Colts,93784-69213:Michael Pittman Jr.,93784-86055:Dameon Pierce,93784-91419:Nico Collins,Ka'imi Fairbairn,IND,IND,HOU,HOU,HOU,Yes,3:2
54,19.0,93784-29685:Robert Woods,93784-69213:Michael Pittman Jr.,93784-86055:Dameon Pierce,93784-91419:Nico Collins,Ka'imi Fairbairn,HOU,IND,HOU,HOU,HOU,Yes,4:1
