keep,Player ID + Player Name,Id,Position,First Name,Nickname,Last Name,FPPG,Played,Salary,Game,Team,Opponent,Injury Indicator,Injury Details,Tier
,84236-70027:Zack Moss,84236-70027,RB,Zack,Zack Moss,Moss,1.825000048,8,7000,IND@DAL,IND,DAL,,,
x,84236-56248:Noah Brown,84236-56248,WR,Noah,Noah Brown,Brown,6.266666836,9,7000,IND@DAL,DAL,IND,,,
,84236-86047:Malik Davis,84236-86047,RB,Malik,Malik Davis,Davis,4.46666654,3,6500,IND@DAL,DAL,IND,,,
,84236-93134:Deon Jackson,84236-93134,RB,Deon,Deon Jackson,Jackson,5.914285932,7,6500,IND@DAL,IND,DAL,,,
x,84236-87469:Jelani Woods,84236-87469,TE,Jelani,Jelani Woods,Woods,6.17142868,7,6000,IND@DAL,IND,DAL,Q,Quadriceps,
,84236-24533:Mo Alie-Cox,84236-24533,TE,Mo,Mo Alie-Cox,Alie-Cox,4.188888974,9,6000,IND@DAL,IND,DAL,,,
x,84236-71143:Kylen Granson,84236-71143,TE,Kylen,Kylen Granson,Granson,3.400000139,11,6000,IND@DAL,IND,DAL,,,
,84236-104012:Ashton Dulin,84236-104012,WR,Ashton,Ashton Dulin,Dulin,4.620000076,5,5500,IND@DAL,IND,DAL,,,
,84236-89680:Jake Ferguson,84236-89680,TE,Jake,Jake Ferguson,Ferguson,4.714285714,7,5500,IND@DAL,DAL,IND,,,
,84236-41426:Phillip Lindsay,84236-41426,RB,Phillip,Phillip Lindsay,Lindsay,3.933333397,3,5500,IND@DAL,IND,DAL,,,
,84236-63360:Antonio Callaway,84236-63360,WR,Antonio,Antonio Callaway,Callaway,,,5000,IND@DAL,DAL,IND,,,
,84236-73088:Kekoa Crawford,84236-73088,WR,Kekoa,Kekoa Crawford,Crawford,,,5000,IND@DAL,IND,DAL,,,
,84236-93187:D'vonte Price,84236-93187,RB,D'vonte,D'vonte Price,Price,,,5000,IND@DAL,IND,DAL,O,Undisclosed,
,84236-84101:Vyncint Smith,84236-84101,WR,Vyncint,Vyncint Smith,Smith,0,1,5000,IND@DAL,IND,DAL,,,
,84236-69383:Dezmon Patmon,84236-69383,WR,Dezmon,Dezmon Patmon,Patmon,3.400000095,1,5000,IND@DAL,IND,DAL,,,
,84236-73095:Samson Nacua,84236-73095,WR,Samson,Samson Nacua,Nacua,,,5000,IND@DAL,IND,DAL,,,
,84236-130310:Lirim Hajrullahu,84236-130310,K,Lirim,Lirim Hajrullahu,Hajrullahu,5,4,5000,IND@DAL,DAL,IND,,,
,84236-22027:Nick Foles,84236-22027,QB,Nick,Nick Foles,Foles,16.79999924,1,5000,IND@DAL,IND,DAL,,,
,84236-41867:Jordan Wilkins,84236-41867,RB,Jordan,Jordan Wilkins,Wilkins,3.299999952,2,5000,IND@DAL,IND,DAL,,,
,84236-89613:Simi Fehoko,84236-89613,WR,Simi,Simi Fehoko,Fehoko,1.950000048,2,5000,IND@DAL,DAL,IND,IR,Shoulder,
,84236-92560:Sam Ehlinger,84236-92560,QB,Sam,Sam Ehlinger,Ehlinger,7.28000021,2,5000,IND@DAL,IND,DAL,,,
,84236-60957:KaVontae Turpin,84236-60957,WR,KaVontae,KaVontae Turpin,Turpin,0.30999999,10,5000,IND@DAL,DAL,IND,,,
,84236-56356:Isaiah Ford,84236-56356,WR,Isaiah,Isaiah Ford,Ford,3.409999847,10,5000,IND@DAL,IND,DAL,,,
,84236-89384:DeMichael Harris,84236-89384,WR,DeMichael,DeMichael Harris,Harris,,,5000,IND@DAL,IND,DAL,,,
,84236-44715:Cooper Rush,84236-44715,QB,Cooper,Cooper Rush,Rush,8.519999913,7,5000,IND@DAL,DAL,IND,,,
,84236-55099:Ian Bunting,84236-55099,TE,Ian,Ian Bunting,Bunting,,,5000,IND@DAL,DAL,IND,IR,Neck,
,84236-89658:Jack Coan,84236-89658,QB,Jack,Jack Coan,Coan,,,5000,IND@DAL,IND,DAL,,,
,84236-102721:Dontario Drummond,84236-102721,WR,Dontario,Dontario Drummond,Drummond,,,5000,IND@DAL,DAL,IND,,,
,84236-31169:Jeremy Sprinkle,84236-31169,TE,Jeremy,Jeremy Sprinkle,Sprinkle,2.299999952,2,5000,IND@DAL,DAL,IND,Q,Achilles,
,84236-114112:Jalen Wydermyer,84236-114112,TE,Jalen,Jalen Wydermyer,Wydermyer,,,5000,IND@DAL,IND,DAL,,,
,84236-55748:James Washington,84236-55748,WR,James,James Washington,Washington,4.03125,16,5000,IND@DAL,DAL,IND,IR,Foot,
,84236-55366:Qadree Ollison,84236-55366,RB,Qadree,Qadree Ollison,Ollison,2.950000127,6,5000,IND@DAL,DAL,IND,,,
,84236-72135:T.J. Vasher,84236-72135,WR,T.J.,T.J. Vasher,Vasher,,,5000,IND@DAL,DAL,IND,,,
,84236-165962:Nikola Kalinic,84236-165962,TE,Nikola,Nikola Kalinic,Kalinic,,,5000,IND@DAL,IND,DAL,,,
,84236-88776:Ty Fryfogle,84236-88776,WR,Ty,Ty Fryfogle,Fryfogle,,,5000,IND@DAL,DAL,IND,,,
,84236-149710:Mike Strachan,84236-149710,WR,Mike,Mike Strachan,Strachan,1.850000024,4,5000,IND@DAL,IND,DAL,,,
,84236-54863:C.J. Goodwin,84236-54863,WR,C.J.,C.J. Goodwin,Goodwin,2.099999905,1,5000,IND@DAL,DAL,IND,,,
,84236-86359:Jared Scott,84236-86359,TE,Jared,Jared Scott,Scott,,,5000,IND@DAL,IND,DAL,,,
,84236-130265:John Hurst,84236-130265,WR,John,John Hurst,Hurst,,,5000,IND@DAL,IND,DAL,Q,Ankle,
,84236-112605:Jonathan Garibay,84236-112605,K,Jonathan,Jonathan Garibay,Garibay,,,5000,IND@DAL,DAL,IND,,,
,84236-64222:Jordan Glasgow,84236-64222,RB,Jordan,Jordan Glasgow,Glasgow,,,5000,IND@DAL,IND,DAL,Q,Undisclosed,
,84236-95455:D.J. Montgomery,84236-95455,WR,D.J.,D.J. Montgomery,Montgomery,5.099999905,1,5000,IND@DAL,IND,DAL,,,
,84236-170214:Dennis Houston,84236-170214,WR,Dennis,Dennis Houston,Houston,1.299999952,2,5000,IND@DAL,DAL,IND,,,
,84236-68708:Seth Green,84236-68708,TE,Seth,Seth Green,Green,,,5000,IND@DAL,DAL,IND,,,
,84236-88548:Jalen Tolbert,84236-88548,WR,Jalen,Jalen Tolbert,Tolbert,1.100000024,2,5000,IND@DAL,DAL,IND,,,
,84236-170213:Aaron Shampklin,84236-170213,RB,Aaron,Aaron Shampklin,Shampklin,,,5000,IND@DAL,DAL,IND,Q,Ankle,
,84236-57064:Ryan Nall,84236-57064,RB,Ryan,Ryan Nall,Nall,0.649999976,2,5000,IND@DAL,DAL,IND,Q,Shoulder,
,84236-72297:Rico Dowdle,84236-72297,RB,Rico,Rico Dowdle,Dowdle,,,5000,IND@DAL,DAL,IND,IR,Ankle,
,84236-66155:Michael Jacobson,84236-66155,TE,Michael,Michael Jacobson,Jacobson,,,5000,IND@DAL,IND,DAL,,,
,84236-147049:Drew Ogletree,84236-147049,TE,Drew,Drew Ogletree,Ogletree,,,5000,IND@DAL,IND,DAL,IR,Knee - acl,
,84236-86125:Brandon Smith,84236-86125,WR,Brandon,Brandon Smith,Smith,,,5000,IND@DAL,DAL,IND,,,
,84236-63469:Ben DiNucci,84236-63469,QB,Ben,Ben DiNucci,DiNucci,,,5000,IND@DAL,DAL,IND,,,
,84236-88430:CJ Verdell,84236-88430,RB,CJ,CJ Verdell,Verdell,,,5000,IND@DAL,IND,DAL,,,
,84236-88816:Peyton Hendershot,84236-88816,TE,Peyton,Peyton Hendershot,Hendershot,3.642857143,7,5000,IND@DAL,DAL,IND,,,
,84236-64242:Keke Coutee,84236-64242,WR,Keke,Keke Coutee,Coutee,0.083333333,6,5000,IND@DAL,IND,DAL,,,
,84236-90483:Bernhard Raimann,84236-90483,TE,Bernhard,Bernhard Raimann,Raimann,,,5000,IND@DAL,IND,DAL,,,
,84236-60788:Nick Ralston,84236-60788,TE,Nick,Nick Ralston,Ralston,,,5000,IND@DAL,DAL,IND,,,
,84236-70133:Jake Funk,84236-70133,RB,Jake,Jake Funk,Funk,0.2,5,5000,IND@DAL,IND,DAL,,,
,84236-52342:Will Grier,84236-52342,QB,Will,Will Grier,Grier,,,5000,IND@DAL,DAL,IND,,,
,84236-91897:Ethan Fernea,84236-91897,WR,Ethan,Ethan Fernea,Fernea,,,5000,IND@DAL,IND,DAL,,,
,84236-64762:Nakia Griffin-Stewart,84236-64762,TE,Nakia,Nakia Griffin-Stewart,Griffin-Stewart,,,5000,IND@DAL,IND,DAL,,,
,84236-68730:Sean McKeon,84236-68730,TE,Sean,Sean McKeon,McKeon,1.049999952,2,5000,IND@DAL,DAL,IND,,,
,84236-41469:Darrell Daniels,84236-41469,TE,Darrell,Darrell Daniels,Daniels,0.34000001,5,5000,IND@DAL,IND,DAL,,,
,84236-61693:Danny Pinter,84236-61693,TE,Danny,Danny Pinter,Pinter,6.699999809,1,5000,IND@DAL,IND,DAL,,,
,84236-88060:Lucas Havrisik,84236-88060,K,Lucas,Lucas Havrisik,Havrisik,,,5000,IND@DAL,IND,DAL,,,
