keep,Player ID + Player Name,Id,Position,First Name,Nickname,Last Name,FPPG,Played,Salary,Game,Team,Opponent,Injury Indicator,Injury Details,Tier
x,84015-24533:Mo Alie-Cox,84015-24533,TE,Mo,Mo Alie-Cox,Alie-Cox,4.412499905,8,6000,PIT@IND,IND,PIT,,,
,84015-69383:Dezmon Patmon,84015-69383,WR,Dezmon,Dezmon Patmon,Patmon,3.400000095,1,5500,PIT@IND,IND,PIT,,,
,84015-87469:Jelani Woods,84015-87469,TE,Jelani,Jelani Woods,Woods,4.899999936,6,5500,PIT@IND,IND,PIT,,,
x,84015-104012:Ashton Dulin,84015-104012,WR,Ashton,Ashton Dulin,Dulin,4.620000076,5,5500,PIT@IND,IND,PIT,,,
,84015-64221:Zach Gentry,84015-64221,TE,Zach,Zach Gentry,Gentry,2.125,8,5500,PIT@IND,PIT,IND,,,
,84015-70889:Benny Snell Jr.,84015-70889,RB,Benny,Benny Snell Jr.,Snell Jr.,0,2,5500,PIT@IND,PIT,IND,,,
,84015-73088:Kekoa Crawford,84015-73088,WR,Kekoa,Kekoa Crawford,Crawford,,,5000,PIT@IND,IND,PIT,,,
,84015-93187:D'vonte Price,84015-93187,RB,D'vonte,D'vonte Price,Price,,,5000,PIT@IND,IND,PIT,O,Undisclosed,
,84015-56580:Christian Blake,84015-56580,WR,Christian,Christian Blake,Blake,0.642857143,7,5000,PIT@IND,PIT,IND,,,
,84015-84101:Vyncint Smith,84015-84101,WR,Vyncint,Vyncint Smith,Smith,0,1,5000,PIT@IND,IND,PIT,,,
,84015-87813:Master Teague III,84015-87813,RB,Master,Master Teague III,Teague III,,,5000,PIT@IND,PIT,IND,,,
,84015-73095:Samson Nacua,84015-73095,WR,Samson,Samson Nacua,Nacua,,,5000,PIT@IND,IND,PIT,,,
,84015-70662:Tyler Vaughns,84015-70662,WR,Tyler,Tyler Vaughns,Vaughns,,,5000,PIT@IND,PIT,IND,,,
,84015-22027:Nick Foles,84015-22027,QB,Nick,Nick Foles,Foles,16.79999924,1,5000,PIT@IND,IND,PIT,,,
,84015-26384:Trey Edmunds,84015-26384,RB,Trey,Trey Edmunds,Edmunds,,,5000,PIT@IND,PIT,IND,,,
,84015-92560:Sam Ehlinger,84015-92560,QB,Sam,Sam Ehlinger,Ehlinger,7.28000021,2,5000,PIT@IND,IND,PIT,,,
,84015-62998:Jace Sternberger,84015-62998,TE,Jace,Jace Sternberger,Sternberger,,,5000,PIT@IND,PIT,IND,,,
,84015-73116:Javon McKinley,84015-73116,WR,Javon,Javon McKinley,McKinley,,,5000,PIT@IND,PIT,IND,,,
,84015-56356:Isaiah Ford,84015-56356,WR,Isaiah,Isaiah Ford,Ford,3.409999847,10,5000,PIT@IND,IND,PIT,,,
,84015-89384:DeMichael Harris,84015-89384,WR,DeMichael,DeMichael Harris,Harris,,,5000,PIT@IND,IND,PIT,,,
,84015-64949:Ja'Marcus Bradley,84015-64949,WR,Ja'Marcus,Ja'Marcus Bradley,Bradley,2.799999873,3,5000,PIT@IND,PIT,IND,,,
,84015-93112:Mataeo Durant,84015-93112,RB,Mataeo,Mataeo Durant,Durant,,,5000,PIT@IND,PIT,IND,,,
,84015-32058:Chris Boswell,84015-32058,K,Chris,Chris Boswell,Boswell,8.142857143,7,5000,PIT@IND,PIT,IND,IR,Groin,
,84015-52410:Josh Malone,84015-52410,WR,Josh,Josh Malone,Malone,,,5000,PIT@IND,PIT,IND,,,
,84015-89658:Jack Coan,84015-89658,QB,Jack,Jack Coan,Coan,,,5000,PIT@IND,IND,PIT,,,
,84015-70206:Jason Huntley,84015-70206,RB,Jason,Jason Huntley,Huntley,5.099999905,1,5000,PIT@IND,PIT,IND,,,
,84015-114112:Jalen Wydermyer,84015-114112,TE,Jalen,Jalen Wydermyer,Wydermyer,,,5000,PIT@IND,IND,PIT,,,
,84015-87620:Nick Sciba,84015-87620,K,Nick,Nick Sciba,Sciba,7,1,5000,PIT@IND,PIT,IND,,,
,84015-56648:Jeremy McNichols,84015-56648,RB,Jeremy,Jeremy McNichols,McNichols,4.584615267,13,5000,PIT@IND,PIT,IND,IR,Shoulder,
,84015-165962:Nikola Kalinic,84015-165962,TE,Nikola,Nikola Kalinic,Kalinic,,,5000,PIT@IND,IND,PIT,,,
x,84015-149710:Mike Strachan,84015-149710,WR,Mike,Mike Strachan,Strachan,1.850000024,4,5000,PIT@IND,IND,PIT,,,
,84015-41936:Anthony Miller,84015-41936,WR,Anthony,Anthony Miller,Miller,3.833333333,3,5000,PIT@IND,PIT,IND,IR,Shoulder,
,84015-92882:Connor Heyward,84015-92882,TE,Connor,Connor Heyward,Heyward,2.775000095,4,5000,PIT@IND,PIT,IND,,,
,84015-86359:Jared Scott,84015-86359,TE,Jared,Jared Scott,Scott,,,5000,PIT@IND,IND,PIT,,,
,84015-130265:John Hurst,84015-130265,WR,John,John Hurst,Hurst,,,5000,PIT@IND,IND,PIT,Q,Ankle,
,84015-28890:Derek Watt,84015-28890,RB,Derek,Derek Watt,Watt,2.224999905,4,5000,PIT@IND,PIT,IND,,,
,84015-92890:Cody White,84015-92890,WR,Cody,Cody White,White,1.933333397,3,5000,PIT@IND,PIT,IND,,,
,84015-170206:Rodney Williams II,84015-170206,TE,Rodney,Rodney Williams II,Williams II,,,5000,PIT@IND,PIT,IND,,,
,84015-64222:Jordan Glasgow,84015-64222,RB,Jordan,Jordan Glasgow,Glasgow,,,5000,PIT@IND,IND,PIT,Q,Undisclosed,
,84015-95455:D.J. Montgomery,84015-95455,WR,D.J.,D.J. Montgomery,Montgomery,5.099999905,1,5000,PIT@IND,IND,PIT,,,
,84015-70881:Justin Rigg,84015-70881,TE,Justin,Justin Rigg,Rigg,,,5000,PIT@IND,PIT,IND,,,
,84015-53729:Mason Rudolph,84015-53729,QB,Mason,Mason Rudolph,Rudolph,9.68999958,2,5000,PIT@IND,PIT,IND,,,
,84015-38628:Mitch Trubisky,84015-38628,QB,Mitch,Mitch Trubisky,Trubisky,10.55599976,5,5000,PIT@IND,PIT,IND,,,
,84015-66155:Michael Jacobson,84015-66155,TE,Michael,Michael Jacobson,Jacobson,,,5000,PIT@IND,IND,PIT,,,
,84015-147049:Drew Ogletree,84015-147049,TE,Drew,Drew Ogletree,Ogletree,,,5000,PIT@IND,IND,PIT,IR,Knee - acl,
,84015-88430:CJ Verdell,84015-88430,RB,CJ,CJ Verdell,Verdell,,,5000,PIT@IND,IND,PIT,,,
x,84015-64242:Keke Coutee,84015-64242,WR,Keke,Keke Coutee,Coutee,0.083333333,6,5000,PIT@IND,IND,PIT,,,
,84015-90483:Bernhard Raimann,84015-90483,TE,Bernhard,Bernhard Raimann,Raimann,,,5000,PIT@IND,IND,PIT,,,
,84015-70133:Jake Funk,84015-70133,RB,Jake,Jake Funk,Funk,0.2,5,5000,PIT@IND,IND,PIT,,,
,84015-95092:Tyler Snead,84015-95092,WR,Tyler,Tyler Snead,Snead,,,5000,PIT@IND,PIT,IND,,,
,84015-90870:Calvin Austin III,84015-90870,WR,Calvin,Calvin Austin III,Austin III,,,5000,PIT@IND,PIT,IND,IR,Foot,
,84015-93814:Max Borghi,84015-93814,RB,Max,Max Borghi,Borghi,,,5000,PIT@IND,PIT,IND,,,
,84015-91897:Ethan Fernea,84015-91897,WR,Ethan,Ethan Fernea,Fernea,,,5000,PIT@IND,IND,PIT,,,
,84015-64762:Nakia Griffin-Stewart,84015-64762,TE,Nakia,Nakia Griffin-Stewart,Griffin-Stewart,,,5000,PIT@IND,IND,PIT,,,
,84015-41469:Darrell Daniels,84015-41469,TE,Darrell,Darrell Daniels,Daniels,0.34000001,5,5000,PIT@IND,IND,PIT,,,
,84015-61693:Danny Pinter,84015-61693,TE,Danny,Danny Pinter,Pinter,6.699999809,1,5000,PIT@IND,IND,PIT,,,
,84015-88060:Lucas Havrisik,84015-88060,K,Lucas,Lucas Havrisik,Havrisik,,,5000,PIT@IND,IND,PIT,,,
