keep,Player ID + Player Name,Id,Position,First Name,Nickname,Last Name,FPPG,Played,Salary,Game,Team,Opponent,Injury Indicator,Injury Details,Tier
,84665-84137:Deontez Alexander,84665-84137,WR,Deontez,Deontez Alexander,Alexander,,,5000,SF@SEA,SEA,SF,,,
,84665-40746:Troy Fumagalli,84665-40746,TE,Troy,Troy Fumagalli,Fumagalli,,,5000,SF@SEA,SF,SEA,,,
,84665-72110:John Mitchell,84665-72110,TE,John,John Mitchell,Mitchell,,,5000,SF@SEA,SEA,SF,,,
,84665-64051:Drew Lock,84665-64051,QB,Drew,Drew Lock,Lock,8.896666845,6,5000,SF@SEA,SEA,SF,,,
,84665-26038:Tyler Kroft,84665-26038,TE,Tyler,Tyler Kroft,Kroft,1.466666698,3,5000,SF@SEA,SF,SEA,,,
,84665-71351:Charlie Woerner,84665-71351,TE,Charlie,Charlie Woerner,Woerner,0,2,5000,SF@SEA,SF,SEA,,,
,84665-72122:Jake Herslow,84665-72122,WR,Jake,Jake Herslow,Herslow,,,5000,SF@SEA,SEA,SF,,,
,84665-71613:Demetris Robertson,84665-71613,WR,Demetris,Demetris Robertson,Robertson,,,5000,SF@SEA,SEA,SF,,,
,84665-92606:Bo Melton,84665-92606,WR,Bo,Bo Melton,Melton,,,5000,SF@SEA,SEA,SF,,,
,84665-149696:Trey Lance,84665-149696,QB,Trey,Trey Lance,Lance,6.730000019,2,5000,SF@SEA,SF,SEA,IR,Ankle,
,84665-83138:Ross Dwelley,84665-83138,TE,Ross,Ross Dwelley,Dwelley,4.5,4,5000,SF@SEA,SF,SEA,,,
,84665-69705:Garrett Walston,84665-69705,TE,Garrett,Garrett Walston,Walston,,,5000,SF@SEA,SF,SEA,,,
,84665-150090:Cade Johnson,84665-150090,WR,Cade,Cade Johnson,Johnson,,,5000,SF@SEA,SEA,SF,,,
,84665-92362:Levi Lewis,84665-92362,QB,Levi,Levi Lewis,Lewis,,,5000,SF@SEA,SEA,SF,,,
,84665-54604:Jimmy Garoppolo,84665-54604,QB,Jimmy,Jimmy Garoppolo,Garoppolo,15.34363625,11,5000,SF@SEA,SF,SEA,O,Foot,
,84665-68685:Austin Mack,84665-68685,WR,Austin,Austin Mack,Mack,,,5000,SF@SEA,SF,SEA,,,
,84665-71756:Aaron Fuller,84665-71756,WR,Aaron,Aaron Fuller,Fuller,,,5000,SF@SEA,SEA,SF,,,
,84665-72531:Taysir Mack,84665-72531,WR,Taysir,Taysir Mack,Mack,,,5000,SF@SEA,SF,SEA,,,
,84665-69333:Jacob Eason,84665-69333,QB,Jacob,Jacob Eason,Eason,1.360000014,1,5000,SF@SEA,SF,SEA,,,
,84665-8023:Josh Johnson,84665-8023,QB,Josh,Josh Johnson,Johnson,0.699999988,1,5000,SF@SEA,SF,SEA,,,
,84665-63447:Penny Hart,84665-63447,WR,Penny,Penny Hart,Hart,2,1,5000,SF@SEA,SEA,SF,,,
,84665-54746:Tyler Ott,84665-54746,TE,Tyler,Tyler Ott,Ott,,,5000,SF@SEA,SEA,SF,IR,Shoulder,
,84665-63839:Tyler Mabry,84665-63839,TE,Tyler,Tyler Mabry,Mabry,,,5000,SF@SEA,SEA,SF,,,
,84665-14820:Nick Bellore,84665-14820,RB,Nick,Nick Bellore,Bellore,0.899999976,1,5000,SF@SEA,SEA,SF,,,
,84665-169834:Dareke Young,84665-169834,WR,Dareke,Dareke Young,Young,,,5000,SF@SEA,SEA,SF,,,
,84665-170219:Kevin Kassis,84665-170219,WR,Kevin,Kevin Kassis,Kassis,,,5000,SF@SEA,SEA,SF,,,
,84665-57840:Rashaad Penny,84665-57840,RB,Rashaad,Rashaad Penny,Penny,10.04000015,5,5000,SF@SEA,SEA,SF,IR,Ankle,
,84665-92530:Cade Brewer,84665-92530,TE,Cade,Cade Brewer,Brewer,,,5000,SF@SEA,SEA,SF,,,
,84665-30837:Jordan Matthews,84665-30837,WR,Jordan,Jordan Matthews,Matthews,,,5000,SF@SEA,SF,SEA,IR,Knee - acl,
,84665-89588:Colby Parkinson,84665-89588,TE,Colby,Colby Parkinson,Parkinson,3.290000153,10,5000,SF@SEA,SEA,SF,,,
,84665-55414:Cody Thompson,84665-55414,WR,Cody,Cody Thompson,Thompson,,,5000,SF@SEA,SEA,SF,IR,Shoulder,
,84665-72182:Dee Eskridge,84665-72182,WR,Dee,Dee Eskridge,Eskridge,1.144444466,9,5000,SF@SEA,SEA,SF,IR,Hand,
,84665-46200:Daniel Brunskill,84665-46200,TE,Daniel,Daniel Brunskill,Brunskill,,,5000,SF@SEA,SF,SEA,,,
,84665-39034:Kurt Benkert,84665-39034,QB,Kurt,Kurt Benkert,Benkert,-0.100000001,1,5000,SF@SEA,SF,SEA,,,
,84665-92413:Elijah Mitchell,84665-92413,RB,Elijah,Elijah Mitchell,Mitchell,6.150000095,4,5000,SF@SEA,SF,SEA,IR,Knee - mcl,
