keep,Player ID + Player Name,Id,Position,First Name,Nickname,Last Name,FPPG,Played,Salary,Game,Team,Opponent,Injury Indicator,Injury Details,Tier
x,83132-61593:Jauan Jennings,83132-61593,WR,Jauan,Jauan Jennings,Jennings,4.7,7,7500,LAC@SF,SF,LAC,,,
x,83132-154661:Michael Bandy,83132-154661,WR,Michael,Michael Bandy,Bandy,3.5,4,7500,LAC@SF,LAC,SF,,,
x,83132-114100:Isaiah Spiller,83132-114100,RB,Isaiah,Isaiah Spiller,Spiller,2.1,2,7000,LAC@SF,LAC,SF,,,
,83132-91872:Joshua Kelley,83132-91872,RB,Joshua,Joshua Kelley,Kelley,5.1,5,7000,LAC@SF,LAC,SF,IR,Knee - mcl,
,83132-102893:Tyrion Davis-Price,83132-102893,RB,Tyrion,Tyrion Davis-Price,Davis-Price,1.850000024,2,7000,LAC@SF,SF,LAC,,,
,83132-27776:Tevin Coleman,83132-27776,RB,Tevin,Tevin Coleman,Coleman,10.25,2,6500,LAC@SF,SF,LAC,,,
,83132-53640:Sony Michel,83132-53640,RB,Sony,Sony Michel,Michel,2.512500048,8,6500,LAC@SF,LAC,SF,,,
,83132-86875:Jordan Mason,83132-86875,RB,Jordan,Jordan Mason,Mason,0.699999988,1,6500,LAC@SF,SF,LAC,,,
,83132-39428:Kyle Juszczyk,83132-39428,RB,Kyle,Kyle Juszczyk,Juszczyk,3.971428462,7,6000,LAC@SF,SF,LAC,,,
,83132-83138:Ross Dwelley,83132-83138,TE,Ross,Ross Dwelley,Dwelley,4.5,4,6000,LAC@SF,SF,LAC,,,
,83132-93404:Zander Horvath,83132-93404,RB,Zander,Zander Horvath,Horvath,2.533333302,6,6000,LAC@SF,LAC,SF,,,
x,83132-104297:Jason Moore Jr.,83132-104297,WR,Jason,Jason Moore Jr.,Moore Jr.,1,1,6000,LAC@SF,LAC,SF,,,
x,83132-92413:Elijah Mitchell,83132-92413,RB,Elijah,Elijah Mitchell,Mitchell,6.5,1,6000,LAC@SF,SF,LAC,,,
,83132-47523:Tajae Sharpe,83132-47523,WR,Tajae,Tajae Sharpe,Sharpe,2.535714286,14,5500,LAC@SF,SF,LAC,,,
,83132-89283:Tre' McKitty,83132-89283,TE,Tre',Tre' McKitty,McKitty,1.200000048,4,5500,LAC@SF,LAC,SF,,,
,83132-104278:Donald Parham Jr.,83132-104278,TE,Donald,Donald Parham Jr.,Parham Jr.,3.400000095,2,5500,LAC@SF,LAC,SF,IR,Hamstring,
,83132-29314:Richard Rodgers,83132-29314,TE,Richard,Richard Rodgers,Rodgers,0,2,5000,LAC@SF,LAC,SF,,,
,83132-88707:Kevin Marks Jr.,83132-88707,RB,Kevin,Kevin Marks Jr.,Marks Jr.,,,5000,LAC@SF,LAC,SF,,,
,83132-68741:Brandon Peters,83132-68741,QB,Brandon,Brandon Peters,Peters,,,5000,LAC@SF,LAC,SF,,,
,83132-136970:Danny Gray,83132-136970,WR,Danny,Danny Gray,Gray,0,3,5000,LAC@SF,SF,LAC,,,
,83132-71821:Joe Reed,83132-71821,WR,Joe,Joe Reed,Reed,,,5000,LAC@SF,LAC,SF,,,
,83132-103824:Easton Stick,83132-103824,QB,Easton,Easton Stick,Stick,,,5000,LAC@SF,LAC,SF,,,
,83132-93845:Tay Martin,83132-93845,WR,Tay,Tay Martin,Martin,,,5000,LAC@SF,SF,LAC,,,
,83132-93594:Leddie Brown,83132-93594,RB,Leddie,Leddie Brown,Brown,,,5000,LAC@SF,LAC,SF,,,
,83132-64926:Michael Jacquet III,83132-64926,WR,Michael,Michael Jacquet III,Jacquet III,,,5000,LAC@SF,LAC,SF,,,
,83132-103966:Stone Smartt,83132-103966,WR,Stone,Stone Smartt,Smartt,,,5000,LAC@SF,LAC,SF,IR,Undisclosed,
,83132-44449:Willie Snead IV,83132-44449,WR,Willie,Willie Snead IV,Snead IV,0.828571456,7,5000,LAC@SF,SF,LAC,,,
,83132-89632:Connor Wedington,83132-89632,WR,Connor,Connor Wedington,Wedington,,,5000,LAC@SF,SF,LAC,,,
,83132-104102:Leroy Watson,83132-104102,TE,Leroy,Leroy Watson,Watson,,,5000,LAC@SF,SF,LAC,,,
,83132-40746:Troy Fumagalli,83132-40746,TE,Troy,Troy Fumagalli,Fumagalli,,,5000,LAC@SF,SF,LAC,,,
,83132-96942:Keelan Doss,83132-96942,WR,Keelan,Keelan Doss,Doss,,,5000,LAC@SF,LAC,SF,,,
,83132-69173:Hunter Kampmoyer,83132-69173,TE,Hunter,Hunter Kampmoyer,Kampmoyer,,,5000,LAC@SF,LAC,SF,,,
,83132-71477:Maurice Ffrench,83132-71477,WR,Maurice,Maurice Ffrench,Ffrench,0.300000012,1,5000,LAC@SF,LAC,SF,,,
,83132-26038:Tyler Kroft,83132-26038,TE,Tyler,Tyler Kroft,Kroft,1.25,2,5000,LAC@SF,SF,LAC,,,
,83132-71351:Charlie Woerner,83132-71351,TE,Charlie,Charlie Woerner,Woerner,0,2,5000,LAC@SF,SF,LAC,,,
,83132-72382:Gabe Nabers,83132-72382,RB,Gabe,Gabe Nabers,Nabers,0.8,5,5000,LAC@SF,LAC,SF,,,
,83132-87617:Sage Surratt,83132-87617,WR,Sage,Sage Surratt,Surratt,,,5000,LAC@SF,LAC,SF,Q,Undisclosed,
,83132-149696:Trey Lance,83132-149696,QB,Trey,Trey Lance,Lance,6.730000019,2,5000,LAC@SF,SF,LAC,IR,Ankle,
,83132-69705:Garrett Walston,83132-69705,TE,Garrett,Garrett Walston,Walston,,,5000,LAC@SF,SF,LAC,,,
,83132-86472:John Hightower,83132-86472,WR,John,John Hightower,Hightower,0,1,5000,LAC@SF,LAC,SF,,,
,83132-64843:Jalen Guyton,83132-64843,WR,Jalen,Jalen Guyton,Guyton,3.700000048,2,5000,LAC@SF,LAC,SF,IR,Knee - acl,
,83132-68685:Austin Mack,83132-68685,WR,Austin,Austin Mack,Mack,,,5000,LAC@SF,SF,LAC,,,
,83132-72531:Taysir Mack,83132-72531,WR,Taysir,Taysir Mack,Mack,,,5000,LAC@SF,SF,LAC,,,
,83132-69205:Trevon Bradford,83132-69205,WR,Trevon,Trevon Bradford,Bradford,,,5000,LAC@SF,LAC,SF,,,
,83132-94936:Larry Rountree III,83132-94936,RB,Larry,Larry Rountree III,Rountree III,1.67777782,9,5000,LAC@SF,LAC,SF,,,
,83132-8803:Chase Daniel,83132-8803,QB,Chase,Chase Daniel,Daniel,-0.200000003,1,5000,LAC@SF,LAC,SF,,,
,83132-87013:Erik Krommenhoek,83132-87013,TE,Erik,Erik Krommenhoek,Krommenhoek,,,5000,LAC@SF,LAC,SF,,,
,83132-85607:Brock Purdy,83132-85607,QB,Brock,Brock Purdy,Purdy,0.819999993,2,5000,LAC@SF,SF,LAC,,,
,83132-30837:Jordan Matthews,83132-30837,WR,Jordan,Jordan Matthews,Matthews,,,5000,LAC@SF,SF,LAC,IR,Knee - acl,
,83132-39034:Kurt Benkert,83132-39034,QB,Kurt,Kurt Benkert,Benkert,-0.100000001,1,5000,LAC@SF,SF,LAC,,,
