keep,Player ID + Player Name,Id,Position,First Name,Nickname,Last Name,FPPG,Played,Salary,Game,Team,Opponent,Injury Indicator,Injury Details,Tier
,83530-103824:Easton Stick,83530-103824,QB,Easton,Easton Stick,Stick,,,6000,KC@LAC,LAC,KC,,,
,83530-7844:Chad Henne,83530-7844,QB,Chad,Chad Henne,Henne,-0.150000006,2,6000,KC@LAC,KC,LAC,,,
,83530-95026:Dustin Crum,83530-95026,QB,Dustin,Dustin Crum,Crum,,,6000,KC@LAC,KC,LAC,,,
,83530-73398:Chris Oladokun,83530-73398,QB,Chris,Chris Oladokun,Oladokun,,,6000,KC@LAC,KC,LAC,,,
,83530-69833:Shane Buechele,83530-69833,QB,Shane,Shane Buechele,Buechele,,,6000,KC@LAC,KC,LAC,,,
,83530-93404:Zander Horvath,83530-93404,RB,Zander,Zander Horvath,Horvath,2.257142884,7,6000,KC@LAC,LAC,KC,,,
,83530-8803:Chase Daniel,83530-8803,QB,Chase,Chase Daniel,Daniel,0,1,6000,KC@LAC,LAC,KC,,,
,83530-63591:Ronald Jones II,83530-63591,RB,Ronald,Ronald Jones II,Jones II,4.946666463,15,6000,KC@LAC,KC,LAC,,,
,83530-53640:Sony Michel,83530-53640,RB,Sony,Sony Michel,Michel,2.255555471,9,5500,KC@LAC,LAC,KC,,,
x,83530-104297:Jason Moore Jr.,83530-104297,WR,Jason,Jason Moore Jr.,Moore Jr.,1,1,5500,KC@LAC,LAC,KC,,,
,83530-29314:Richard Rodgers,83530-29314,TE,Richard,Richard Rodgers,Rodgers,0.299999992,3,5000,KC@LAC,LAC,KC,,,
,83530-88707:Kevin Marks Jr.,83530-88707,RB,Kevin,Kevin Marks Jr.,Marks Jr.,,,5000,KC@LAC,LAC,KC,,,
,83530-170113:Kehinde Oginni Hassan,83530-170113,TE,Kehinde,Kehinde Oginni Hassan,Oginni Hassan,,,5000,KC@LAC,KC,LAC,,,
x,83530-70023:Cornell Powell,83530-70023,WR,Cornell,Cornell Powell,Powell,,,5000,KC@LAC,KC,LAC,,,
,83530-39818:Wayne Gallman Jr.,83530-39818,RB,Wayne,Wayne Gallman Jr.,Gallman Jr.,1.857142857,7,5000,KC@LAC,KC,LAC,,,
,83530-27403:Blake Bell,83530-27403,TE,Blake,Blake Bell,Bell,1.25,12,5000,KC@LAC,KC,LAC,IR,Hip,
x,83530-45964:Marcus Kemp,83530-45964,WR,Marcus,Marcus Kemp,Kemp,0.680000019,5,5000,KC@LAC,KC,LAC,,,
,83530-71821:Joe Reed,83530-71821,WR,Joe,Joe Reed,Reed,,,5000,KC@LAC,LAC,KC,,,
,83530-101007:Mark Vital,83530-101007,TE,Mark,Mark Vital,Vital,,,5000,KC@LAC,KC,LAC,,,
,83530-130320:Aaron Parker,83530-130320,WR,Aaron,Aaron Parker,Parker,,,5000,KC@LAC,KC,LAC,,,
,83530-68890:Devin Gray,83530-68890,WR,Devin,Devin Gray,Gray,,,5000,KC@LAC,KC,LAC,,,
,83530-93594:Leddie Brown,83530-93594,RB,Leddie,Leddie Brown,Brown,,,5000,KC@LAC,LAC,KC,,,
,83530-64926:Michael Jacquet III,83530-64926,WR,Michael,Michael Jacquet III,Jacquet III,,,5000,KC@LAC,LAC,KC,,,
,83530-90398:Matt Bushman,83530-90398,TE,Matt,Matt Bushman,Bushman,,,5000,KC@LAC,KC,LAC,Q,Collarbone,
,83530-103966:Stone Smartt,83530-103966,TE,Stone,Stone Smartt,Smartt,,,5000,KC@LAC,LAC,KC,,,
,83530-62891:Omar Bayless,83530-62891,WR,Omar,Omar Bayless,Bayless,,,5000,KC@LAC,KC,LAC,,,
,83530-96942:Keelan Doss,83530-96942,WR,Keelan,Keelan Doss,Doss,,,5000,KC@LAC,LAC,KC,,,
,83530-69173:Hunter Kampmoyer,83530-69173,TE,Hunter,Hunter Kampmoyer,Kampmoyer,,,5000,KC@LAC,LAC,KC,,,
,83530-71477:Maurice Ffrench,83530-71477,WR,Maurice,Maurice Ffrench,Ffrench,0.300000012,1,5000,KC@LAC,LAC,KC,,,
,83530-72382:Gabe Nabers,83530-72382,RB,Gabe,Gabe Nabers,Nabers,0.8,5,5000,KC@LAC,LAC,KC,,,
,83530-87617:Sage Surratt,83530-87617,WR,Sage,Sage Surratt,Surratt,,,5000,KC@LAC,LAC,KC,Q,Undisclosed,
,83530-69056:Mathew Sexton,83530-69056,WR,Mathew,Mathew Sexton,Sexton,,,5000,KC@LAC,KC,LAC,Q,Undisclosed,
x,83530-89283:Tre' McKitty,83530-89283,TE,Tre',Tre' McKitty,McKitty,1.679999924,5,5000,KC@LAC,LAC,KC,,,
,83530-26057:Michael Burton,83530-26057,RB,Michael,Michael Burton,Burton,0.55999999,5,5000,KC@LAC,KC,LAC,,,
,83530-86472:John Hightower,83530-86472,WR,John,John Hightower,Hightower,0,1,5000,KC@LAC,LAC,KC,,,
,83530-64843:Jalen Guyton,83530-64843,WR,Jalen,Jalen Guyton,Guyton,3.700000048,2,5000,KC@LAC,LAC,KC,IR,Knee - acl,
,83530-69205:Trevon Bradford,83530-69205,WR,Trevon,Trevon Bradford,Bradford,,,5000,KC@LAC,LAC,KC,,,
,83530-63061:Gary Jennings,83530-63061,WR,Gary,Gary Jennings,Jennings,,,5000,KC@LAC,KC,LAC,Q,Concussion,
x,83530-93143:Noah Gray,83530-93143,TE,Noah,Noah Gray,Gray,3.711111281,9,5000,KC@LAC,KC,LAC,,,
,83530-104278:Donald Parham Jr.,83530-104278,TE,Donald,Donald Parham Jr.,Parham Jr.,3.400000095,2,5000,KC@LAC,LAC,KC,IR,Hamstring,
,83530-94936:Larry Rountree III,83530-94936,RB,Larry,Larry Rountree III,Rountree III,1.67777782,9,5000,KC@LAC,LAC,KC,,,
,83530-112088:Jerrion Ealy,83530-112088,RB,Jerrion,Jerrion Ealy,Ealy,,,5000,KC@LAC,KC,LAC,,,
,83530-42077:James Winchester,83530-42077,TE,James,James Winchester,Winchester,,,5000,KC@LAC,KC,LAC,,,
,83530-86113:Ihmir Smith-Marsette,83530-86113,WR,Ihmir,Ihmir Smith-Marsette,Smith-Marsette,-0.025,4,5000,KC@LAC,KC,LAC,,,
,83530-91872:Joshua Kelley,83530-91872,RB,Joshua,Joshua Kelley,Kelley,5.1,5,5000,KC@LAC,LAC,KC,IR,Knee - mcl,
,83530-32356:Taylor Bertolet,83530-32356,K,Taylor,Taylor Bertolet,Bertolet,7.5,2,5000,KC@LAC,LAC,KC,O,Quadriceps,
,83530-87013:Erik Krommenhoek,83530-87013,TE,Erik,Erik Krommenhoek,Krommenhoek,,,5000,KC@LAC,LAC,KC,,,
,83530-57325:Jordan Franks,83530-57325,TE,Jordan,Jordan Franks,Franks,,,5000,KC@LAC,KC,LAC,,,
,83530-89964:Justyn Ross,83530-89964,WR,Justyn,Justyn Ross,Ross,,,5000,KC@LAC,KC,LAC,IR,Foot,
,83530-88307:Tayon Fleet-Davis,83530-88307,RB,Tayon,Tayon Fleet-Davis,Fleet-Davis,,,5000,KC@LAC,KC,LAC,,,
,83530-31732:Corey Coleman,83530-31732,WR,Corey,Corey Coleman,Coleman,,,5000,KC@LAC,KC,LAC,,,
,83530-104447:Jody Fortson,83530-104447,TE,Jody,Jody Fortson,Fortson,2.9,5,5000,KC@LAC,KC,LAC,,,
