keep,Player ID + Player Name,Id,Position,First Name,Nickname,Last Name,FPPG,Played,Salary,Game,Team,Opponent,Injury Indicator,Injury Details,Tier
,84238-169908:Dai'Jean Dixon,84238-169908,WR,Dai'Jean,Dai'Jean Dixon,Dixon,,,5000,NO@TB,NO,TB,,,
,84238-128566:Kameron Brown,84238-128566,WR,Kameron,Kameron Brown,Brown,,,5000,NO@TB,TB,NO,,,
,84238-69304:Kyle Trask,84238-69304,QB,Kyle,Kyle Trask,Trask,,,5000,NO@TB,TB,NO,,,
,84238-68155:Codey McElroy,84238-68155,TE,Codey,Codey McElroy,McElroy,0.25,2,5000,NO@TB,TB,NO,Q,Foot,
,84238-86075:Lucas Krull,84238-86075,TE,Lucas,Lucas Krull,Krull,,,5000,NO@TB,NO,TB,,,
x,84238-92093:Jaelon Darden,84238-92093,WR,Jaelon,Jaelon Darden,Darden,0.379999995,10,5000,NO@TB,TB,NO,,,
,84238-64575:Derrick Gore,84238-64575,RB,Derrick,Derrick Gore,Gore,5.822222392,9,5000,NO@TB,NO,TB,,,
,84238-52929:Jake Luton,84238-52929,QB,Jake,Jake Luton,Luton,,,5000,NO@TB,NO,TB,,,
,84238-139971:Jerreth Sterns,84238-139971,WR,Jerreth,Jerreth Sterns,Sterns,,,5000,NO@TB,TB,NO,,,
,84238-25290:Giovani Bernard,84238-25290,RB,Giovani,Giovani Bernard,Bernard,0,1,5000,NO@TB,TB,NO,,,
,84238-170191:Ben Beise,84238-170191,TE,Ben,Ben Beise,Beise,,,5000,NO@TB,TB,NO,,,
,84238-65231:Adam Prentice,84238-65231,RB,Adam,Adam Prentice,Prentice,0.699999988,1,5000,NO@TB,NO,TB,,,
,84238-63576:Kirk Merritt,84238-63576,WR,Kirk,Kirk Merritt,Merritt,1.799999952,1,5000,NO@TB,NO,TB,,,
,84238-29915:Brett Hundley,84238-29915,QB,Brett,Brett Hundley,Hundley,,,5000,NO@TB,NO,TB,,,
,84238-103900:Brandon Dillon,84238-103900,TE,Brandon,Brandon Dillon,Dillon,,,5000,NO@TB,NO,TB,,,
x,84238-130270:Adam Trautman,84238-130270,TE,Adam,Adam Trautman,Trautman,3.4375,8,5000,NO@TB,NO,TB,,,
,84238-88035:John Parker Romo,84238-88035,K,John Parker,John Parker Romo,Romo,,,5000,NO@TB,NO,TB,,,
,84238-25957:J.P. Holtz,84238-25957,TE,J.P.,J.P. Holtz,Holtz,,,5000,NO@TB,NO,TB,,,
,84238-62566:Travis Jonsen,84238-62566,QB,Travis,Travis Jonsen,Jonsen,,,5000,NO@TB,TB,NO,,,
,84238-68712:Tyler Johnson,84238-68712,WR,Tyler,Tyler Johnson,Johnson,3.588235294,17,5000,NO@TB,TB,NO,,,
,84238-68714:Ko Kieft,84238-68714,TE,Ko,Ko Kieft,Kieft,2.839999962,5,5000,NO@TB,TB,NO,,,
,84238-38636:Bug Howard,84238-38636,TE,Bug,Bug Howard,Howard,,,5000,NO@TB,TB,NO,Q,Undisclosed,
,84238-104176:Deonte Harty,84238-104176,WR,Deonte,Deonte Harty,Harty,0.075000003,4,5000,NO@TB,NO,TB,IR,Foot,
,84238-14194:Blaine Gabbert,84238-14194,QB,Blaine,Blaine Gabbert,Gabbert,0.330000003,6,5000,NO@TB,TB,NO,,,
,84238-52468:Ethan Wolf,84238-52468,TE,Ethan,Ethan Wolf,Wolf,1.799999952,1,5000,NO@TB,NO,TB,,,
,84238-71672:K.J. Costello,84238-71672,QB,K.J.,K.J. Costello,Costello,,,5000,NO@TB,NO,TB,,,
,84238-89214:Abram Smith,84238-89214,RB,Abram,Abram Smith,Smith,,,5000,NO@TB,NO,TB,,,
