keep,Player ID + Player Name,Id,Position,First Name,Nickname,Last Name,FPPG,Played,Salary,Game,Team,Opponent,Injury Indicator,Injury Details,Tier
,83308-130343:Jeff Cotton Jr.,83308-130343,WR,Jeff,Jeff Cotton Jr.,Cotton Jr.,,,5000,TEN@GB,GB,TEN,,,
,83308-63399:Terry Godwin II,83308-63399,WR,Terry,Terry Godwin II,Godwin II,,,5000,TEN@GB,TEN,GB,,,
,83308-55209:Nate Becker,83308-55209,TE,Nate,Nate Becker,Becker,,,5000,TEN@GB,GB,TEN,Q,Undisclosed,
,83308-105648:Tyler Goodson,83308-105648,RB,Tyler,Tyler Goodson,Goodson,,,5000,TEN@GB,GB,TEN,,,
,83308-57651:Travis Fulgham,83308-57651,WR,Travis,Travis Fulgham,Fulgham,,,5000,TEN@GB,GB,TEN,,,
,83308-38837:Danny Etling,83308-38837,QB,Danny,Danny Etling,Etling,,,5000,TEN@GB,GB,TEN,,,
,83308-86839:Jack Coco,83308-86839,TE,Jack,Jack Coco,Coco,,,5000,TEN@GB,GB,TEN,,,
,83308-27065:Deante Burton,83308-27065,WR,Deante,Deante Burton,Burton,,,5000,TEN@GB,TEN,GB,,,
,83308-89663:Danny Davis,83308-89663,WR,Danny,Danny Davis,Davis,,,5000,TEN@GB,GB,TEN,Q,Ankle,
,83308-30403:Chris Conley,83308-30403,WR,Chris,Chris Conley,Conley,0,2,5000,TEN@GB,TEN,GB,,,
,83308-64835:Dexter Williams,83308-64835,RB,Dexter,Dexter Williams,Williams,,,5000,TEN@GB,GB,TEN,,,
,83308-170184:Julius Chestnut,83308-170184,RB,Julius,Julius Chestnut,Chestnut,,,5000,TEN@GB,TEN,GB,,,
,83308-45259:Logan Woodside,83308-45259,QB,Logan,Logan Woodside,Woodside,-0.150000006,4,5000,TEN@GB,TEN,GB,,,
,83308-88525:Kawaan Baker,83308-88525,WR,Kawaan,Kawaan Baker,Baker,,,5000,TEN@GB,GB,TEN,,,
,83308-56142:Juwann Winfree,83308-56142,WR,Juwann,Juwann Winfree,Winfree,0.733333349,3,5000,TEN@GB,GB,TEN,,,
,83308-85714:Tory Carter,83308-85714,RB,Tory,Tory Carter,Carter,0,1,5000,TEN@GB,TEN,GB,,,
,83308-40148:Ishmael Hyman,83308-40148,WR,Ishmael,Ishmael Hyman,Hyman,,,5000,TEN@GB,GB,TEN,Q,Undisclosed,
,83308-71382:Osirus Mitchell,83308-71382,WR,Osirus,Osirus Mitchell,Mitchell,,,5000,TEN@GB,GB,TEN,Q,Quadriceps,
,83308-91361:Hassan Haskins,83308-91361,RB,Hassan,Hassan Haskins,Haskins,0.914285728,7,5000,TEN@GB,TEN,GB,,,
,83308-104289:Malik Taylor,83308-104289,WR,Malik,Malik Taylor,Taylor,0.080000001,5,5000,TEN@GB,GB,TEN,Q,Undisclosed,
,83308-85731:Racey McMath,83308-85731,WR,Racey,Racey McMath,McMath,-0.040000001,5,5000,TEN@GB,TEN,GB,IR,Undisclosed,
,83308-86627:Gabe Brkic,83308-86627,K,Gabe,Gabe Brkic,Brkic,,,5000,TEN@GB,GB,TEN,Q,Hamstring,
,83308-130276:Mason Kinsey,83308-130276,WR,Mason,Mason Kinsey,Kinsey,0.800000012,1,5000,TEN@GB,TEN,GB,,,
,83308-101614:Brandon Lewis,83308-101614,WR,Brandon,Brandon Lewis,Lewis,,,5000,TEN@GB,TEN,GB,,,
,83308-60791:Tommy Hudson,83308-60791,TE,Tommy,Tommy Hudson,Hudson,1.149999976,4,5000,TEN@GB,TEN,GB,Q,Undisclosed,
,83308-91902:Kyle Philips,83308-91902,WR,Kyle,Kyle Philips,Philips,1.950000048,4,5000,TEN@GB,TEN,GB,IR,Hamstring,
,83308-169853:Josh Babicz,83308-169853,TE,Josh,Josh Babicz,Babicz,,,5000,TEN@GB,GB,TEN,,,
