keep,Player ID + Player Name,Id,Position,First Name,Nickname,Last Name,FPPG,Played,Salary,Game,Team,Opponent,Injury Indicator,Injury Details,Tier
,84551-60977:Ty'Son Williams,84551-60977,RB,Ty'Son,Ty'Son Williams,Williams,5.342857361,7,5000,NE@ARI,ARI,NE,,,
,84551-72370:J.J. Taylor,84551-72370,RB,J.J.,J.J. Taylor,Taylor,2.200000048,1,5000,NE@ARI,NE,ARI,,,
,84551-40758:Corey Clement,84551-40758,RB,Corey,Corey Clement,Clement,1.299999952,1,5000,NE@ARI,ARI,NE,,,
,84551-85687:Jontre Kirklin,84551-85687,WR,Jontre,Jontre Kirklin,Kirklin,,,5000,NE@ARI,ARI,NE,,,
,84551-28346:Maxx Williams,84551-28346,TE,Maxx,Maxx Williams,Williams,1.200000048,1,5000,NE@ARI,ARI,NE,,,
,84551-71359:Javon Wims,84551-71359,WR,Javon,Javon Wims,Wims,,,5000,NE@ARI,ARI,NE,,,
,84551-69310:Josh Hammond,84551-69310,WR,Josh,Josh Hammond,Hammond,,,5000,NE@ARI,NE,ARI,,,
,84551-7872:Brian Hoyer,84551-7872,QB,Brian,Brian Hoyer,Hoyer,1.480000019,1,5000,NE@ARI,NE,ARI,IR,Concussion,
,84551-64194:Matt Ammendola,84551-64194,K,Matt,Matt Ammendola,Ammendola,5,4,5000,NE@ARI,ARI,NE,,,
,84551-30787:Alex Ellis,84551-30787,TE,Alex,Alex Ellis,Ellis,,,5000,NE@ARI,ARI,NE,Q,Undisclosed,
,84551-72133:Antoine Wesley,84551-72133,WR,Antoine,Antoine Wesley,Wesley,5.588888804,9,5000,NE@ARI,ARI,NE,IR,Quadriceps,
,84551-89029:Chris Pierce Jr.,84551-89029,TE,Chris,Chris Pierce Jr.,Pierce Jr.,,,5000,NE@ARI,ARI,NE,,,
,84551-72780:Josh Hokit,84551-72780,RB,Josh,Josh Hokit,Hokit,,,5000,NE@ARI,ARI,NE,,,
,84551-138189:Changa Hodge,84551-138189,WR,Changa,Changa Hodge,Hodge,,,5000,NE@ARI,ARI,NE,,,
,84551-41042:Marcell Ateman,84551-41042,WR,Marcell,Marcell Ateman,Ateman,,,5000,NE@ARI,ARI,NE,,,
,84551-87122:Lynn Bowden Jr.,84551-87122,WR,Lynn,Lynn Bowden Jr.,Bowden Jr.,,,5000,NE@ARI,NE,ARI,,,
,84551-139985:Bailey Zappe,84551-139985,QB,Bailey,Bailey Zappe,Zappe,10.53499985,4,5000,NE@ARI,NE,ARI,,,
,84551-29780:Zach Ertz,84551-29780,TE,Zach,Zach Ertz,Ertz,9.209999847,10,5000,NE@ARI,ARI,NE,IR,Knee - acl + mcl,
,84551-103764:Jared Smart,84551-103764,WR,Jared,Jared Smart,Smart,,,5000,NE@ARI,ARI,NE,,,
,84551-73046:Tre Nixon,84551-73046,WR,Tre,Tre Nixon,Nixon,,,5000,NE@ARI,NE,ARI,,,
x,84551-29277:Stephen Anderson,84551-29277,TE,Stephen,Stephen Anderson,Anderson,0.233333329,3,5000,NE@ARI,ARI,NE,,,
,84551-149727:Bernhard Seikovits,84551-149727,TE,Bernhard,Bernhard Seikovits,Seikovits,,,5000,NE@ARI,ARI,NE,,,
,84551-56286:Trace McSorley,84551-56286,QB,Trace,Trace McSorley,McSorley,2.220000029,2,5000,NE@ARI,ARI,NE,,,
,84551-54239:Matt Sokol,84551-54239,TE,Matt,Matt Sokol,Sokol,,,5000,NE@ARI,NE,ARI,,,
,84551-130275:Kristian Wilkerson,84551-130275,WR,Kristian,Kristian Wilkerson,Wilkerson,18.20000076,1,5000,NE@ARI,NE,ARI,IR,Concussion,
,84551-40932:Pharoh Cooper,84551-40932,WR,Pharoh,Pharoh Cooper,Cooper,0,1,5000,NE@ARI,ARI,NE,,,
,84551-86634:TJ Pledger,84551-86634,RB,TJ,TJ Pledger,Pledger,,,5000,NE@ARI,ARI,NE,,,
,84551-102762:Kevin Harris,84551-102762,RB,Kevin,Kevin Harris,Harris,0.200000003,2,5000,NE@ARI,NE,ARI,,,
,84551-11500:Colt McCoy,84551-11500,QB,Colt,Colt McCoy,McCoy,11.11999989,2,5000,NE@ARI,ARI,NE,,,
,84551-64627:Scotty Washington,84551-64627,WR,Scotty,Scotty Washington,Washington,,,5000,NE@ARI,NE,ARI,,,
,84551-71031:Lil'Jordan Humphrey,84551-71031,WR,Lil'Jordan,Lil'Jordan Humphrey,Humphrey,1,3,5000,NE@ARI,NE,ARI,,,
,84551-73081:Quinn Nordin,84551-73081,K,Quinn,Quinn Nordin,Nordin,,,5000,NE@ARI,NE,ARI,IR,Undisclosed,
,84551-94975:Stephon Robinson Jr.,84551-94975,WR,Stephon,Stephon Robinson Jr.,Robinson Jr.,,,5000,NE@ARI,ARI,NE,,,
