keep,Player ID + Player Name,Id,Position,First Name,Nickname,Last Name,FPPG,Played,Salary,Game,Team,Opponent,Injury Indicator,Injury Details,Tier
,85173-93404:Zander Horvath,85173-93404,RB,Zander,Zander Horvath,Horvath,2.012500048,8,5500,LAC@IND,LAC,IND,,,
,85173-73088:Kekoa Crawford,85173-73088,WR,Kekoa,Kekoa Crawford,Crawford,,,5000,LAC@IND,IND,LAC,,,
,85173-29314:Richard Rodgers,85173-29314,TE,Richard,Richard Rodgers,Rodgers,0.299999992,3,5000,LAC@IND,LAC,IND,IR,Knee,
,85173-88707:Kevin Marks Jr.,85173-88707,RB,Kevin,Kevin Marks Jr.,Marks Jr.,,,5000,LAC@IND,LAC,IND,,,
,85173-93187:D'vonte Price,85173-93187,RB,D'vonte,D'vonte Price,Price,,,5000,LAC@IND,IND,LAC,O,Undisclosed,
,85173-68741:Brandon Peters,85173-68741,QB,Brandon,Brandon Peters,Peters,,,5000,LAC@IND,LAC,IND,,,
,85173-84101:Vyncint Smith,85173-84101,WR,Vyncint,Vyncint Smith,Smith,0,1,5000,LAC@IND,IND,LAC,,,
,85173-69383:Dezmon Patmon,85173-69383,WR,Dezmon,Dezmon Patmon,Patmon,3.400000095,1,5000,LAC@IND,IND,LAC,,,
,85173-73095:Samson Nacua,85173-73095,WR,Samson,Samson Nacua,Nacua,,,5000,LAC@IND,IND,LAC,,,
,85173-71821:Joe Reed,85173-71821,WR,Joe,Joe Reed,Reed,,,5000,LAC@IND,LAC,IND,,,
,85173-92560:Sam Ehlinger,85173-92560,QB,Sam,Sam Ehlinger,Ehlinger,7.28000021,2,5000,LAC@IND,IND,LAC,,,
,85173-103824:Easton Stick,85173-103824,QB,Easton,Easton Stick,Stick,,,5000,LAC@IND,LAC,IND,,,
,85173-93594:Leddie Brown,85173-93594,RB,Leddie,Leddie Brown,Brown,,,5000,LAC@IND,LAC,IND,,,
,85173-64926:Michael Jacquet III,85173-64926,WR,Michael,Michael Jacquet III,Jacquet III,,,5000,LAC@IND,LAC,IND,,,
,85173-103966:Stone Smartt,85173-103966,TE,Stone,Stone Smartt,Smartt,1.233333349,3,5000,LAC@IND,LAC,IND,,,
,85173-86178:Dominique Dafney,85173-86178,TE,Dominique,Dominique Dafney,Dafney,0.880000019,5,5000,LAC@IND,IND,LAC,,,
,85173-56356:Isaiah Ford,85173-56356,WR,Isaiah,Isaiah Ford,Ford,3.409999847,10,5000,LAC@IND,IND,LAC,,,
,85173-89384:DeMichael Harris,85173-89384,WR,DeMichael,DeMichael Harris,Harris,,,5000,LAC@IND,IND,LAC,,,
,85173-96942:Keelan Doss,85173-96942,WR,Keelan,Keelan Doss,Doss,,,5000,LAC@IND,LAC,IND,,,
,85173-69173:Hunter Kampmoyer,85173-69173,TE,Hunter,Hunter Kampmoyer,Kampmoyer,,,5000,LAC@IND,LAC,IND,,,
,85173-71477:Maurice Ffrench,85173-71477,WR,Maurice,Maurice Ffrench,Ffrench,0.300000012,1,5000,LAC@IND,LAC,IND,,,
,85173-89658:Jack Coan,85173-89658,QB,Jack,Jack Coan,Coan,,,5000,LAC@IND,IND,LAC,,,
,85173-72382:Gabe Nabers,85173-72382,RB,Gabe,Gabe Nabers,Nabers,0.8,5,5000,LAC@IND,LAC,IND,,,
,85173-87617:Sage Surratt,85173-87617,WR,Sage,Sage Surratt,Surratt,,,5000,LAC@IND,LAC,IND,Q,Undisclosed,
,85173-114112:Jalen Wydermyer,85173-114112,TE,Jalen,Jalen Wydermyer,Wydermyer,,,5000,LAC@IND,IND,LAC,,,
,85173-89283:Tre' McKitty,85173-89283,TE,Tre',Tre' McKitty,McKitty,1.528571401,7,5000,LAC@IND,LAC,IND,,,
,85173-165962:Nikola Kalinic,85173-165962,TE,Nikola,Nikola Kalinic,Kalinic,,,5000,LAC@IND,IND,LAC,,,
,85173-86472:John Hightower,85173-86472,WR,John,John Hightower,Hightower,0,1,5000,LAC@IND,LAC,IND,,,
,85173-89675:Jonathan Taylor,85173-89675,RB,Jonathan,Jonathan Taylor,Taylor,12.03636308,11,5000,LAC@IND,IND,LAC,IR,Ankle,
,85173-64843:Jalen Guyton,85173-64843,WR,Jalen,Jalen Guyton,Guyton,3.700000048,2,5000,LAC@IND,LAC,IND,IR,Knee - acl,
,85173-24912:Dustin Hopkins,85173-24912,K,Dustin,Dustin Hopkins,Hopkins,8,5,5000,LAC@IND,LAC,IND,IR,Hamstring,
,85173-69205:Trevon Bradford,85173-69205,WR,Trevon,Trevon Bradford,Bradford,,,5000,LAC@IND,LAC,IND,,,
,85173-86359:Jared Scott,85173-86359,TE,Jared,Jared Scott,Scott,,,5000,LAC@IND,IND,LAC,,,
,85173-130265:John Hurst,85173-130265,WR,John,John Hurst,Hurst,,,5000,LAC@IND,IND,LAC,Q,Ankle,
,85173-94936:Larry Rountree III,85173-94936,RB,Larry,Larry Rountree III,Rountree III,1.67777782,9,5000,LAC@IND,LAC,IND,,,
,85173-64222:Jordan Glasgow,85173-64222,RB,Jordan,Jordan Glasgow,Glasgow,,,5000,LAC@IND,IND,LAC,Q,Undisclosed,
,85173-8803:Chase Daniel,85173-8803,QB,Chase,Chase Daniel,Daniel,0,1,5000,LAC@IND,LAC,IND,,,
,85173-32356:Taylor Bertolet,85173-32356,K,Taylor,Taylor Bertolet,Bertolet,7.5,2,5000,LAC@IND,LAC,IND,O,Quadriceps,
,85173-87013:Erik Krommenhoek,85173-87013,TE,Erik,Erik Krommenhoek,Krommenhoek,,,5000,LAC@IND,LAC,IND,,,
,85173-170213:Aaron Shampklin,85173-170213,RB,Aaron,Aaron Shampklin,Shampklin,,,5000,LAC@IND,IND,LAC,,,
,85173-104297:Jason Moore Jr.,85173-104297,WR,Jason,Jason Moore Jr.,Moore Jr.,1,1,5000,LAC@IND,LAC,IND,,,
,85173-66155:Michael Jacobson,85173-66155,TE,Michael,Michael Jacobson,Jacobson,,,5000,LAC@IND,IND,LAC,,,
,85173-147049:Drew Ogletree,85173-147049,TE,Drew,Drew Ogletree,Ogletree,,,5000,LAC@IND,IND,LAC,IR,Knee - acl,
,85173-88430:CJ Verdell,85173-88430,RB,CJ,CJ Verdell,Verdell,,,5000,LAC@IND,IND,LAC,,,
,85173-64242:Keke Coutee,85173-64242,WR,Keke,Keke Coutee,Coutee,0.083333333,6,5000,LAC@IND,IND,LAC,,,
,85173-90483:Bernhard Raimann,85173-90483,TE,Bernhard,Bernhard Raimann,Raimann,,,5000,LAC@IND,IND,LAC,,,
,85173-70133:Jake Funk,85173-70133,RB,Jake,Jake Funk,Funk,0.2,5,5000,LAC@IND,IND,LAC,,,
,85173-91897:Ethan Fernea,85173-91897,WR,Ethan,Ethan Fernea,Fernea,,,5000,LAC@IND,IND,LAC,,,
,85173-64762:Nakia Griffin-Stewart,85173-64762,TE,Nakia,Nakia Griffin-Stewart,Griffin-Stewart,,,5000,LAC@IND,IND,LAC,,,
,85173-42107:Robert Foster,85173-42107,WR,Robert,Robert Foster,Foster,,,5000,LAC@IND,IND,LAC,,,
,85173-41469:Darrell Daniels,85173-41469,TE,Darrell,Darrell Daniels,Daniels,0.34000001,5,5000,LAC@IND,IND,LAC,,,
,85173-61693:Danny Pinter,85173-61693,TE,Danny,Danny Pinter,Pinter,6.699999809,1,5000,LAC@IND,IND,LAC,,,
,85173-88060:Lucas Havrisik,85173-88060,K,Lucas,Lucas Havrisik,Havrisik,,,5000,LAC@IND,IND,LAC,,,
